,address,rooms,floor,info,price,views,Lat,Lng,adddate,editdate,ListingID_NK,Sqm,pricebysqm,addyear,edityear,addmonth,editmonth,addday,editday,addquarter,editquarter,platform,housetype,type,City,DistrictStreet,District,Street,eurowindows,irondoor,openbalcony,securitysystem,sunny,view,roadside,closetothebusstation,parking,park,elevator,furniture,equipment,balcony,storageroom,playground,parquet,tile,laminateflooring,heating,hotwater,electricity,centralheating,water,water247,gas,airconditioner,sewerage,logha,garage,internet
4083," Yerevan, Arabkir, Orbeli Yeghbayrner St ", 4, 2/10,"4 bedrooms apartment for sale in Orbeli Yeghbayrner St, Arabkir, Yerevan, 130726",184000  ,594.0,40.183333,44.516667,2023-03-13,2023-04-17,130726.0,118,1559.0,2023,2023,3,4,13,17,1,2,MyRealty.am,apartment,sale, Yerevan," Arabkir,  Orbeli Yeghbayrner St ", Arabkir, Orbeli Yeghbayrner St ,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
4084," Yerevan, Center, Buzand St ", 2, 11/14,"2 bedrooms apartment for rent in new construction in Buzand St, Center, Yerevan, 126694",1500,1195.0,40.1829003,44.507531,2022-11-02,2022-11-16,126694.0,60,,2022,2022,2,11,11,16,1,4,MyRealty.am,apartment,rent, Yerevan," Center,  Buzand St ", Center, Buzand St ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
4085," Yerevan, Qanaqer-Zeytun, K. Ulnetsi St ", 2, 6/17,"2 bedrooms apartment for sale in new construction in K. Ulnetsi St, Qanaqer-Zeytun, Yerevan, 130929",180000  ,826.0,40.183333,44.516667,2023-03-15,2023-04-15,130929.0,67,2687.0,2023,2023,3,4,15,15,1,2,MyRealty.am,apartment,sale, Yerevan," Qanaqer-Zeytun,  K. Ulnetsi St ", Qanaqer-Zeytun, K. Ulnetsi St ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4086," Yerevan, Arabkir, V.Papazyan St ", 4, 5/5,"4 bedrooms apartment for sale in V.Papazyan St, Arabkir, Yerevan, 126279",155000  ,1218.0,40.2046363,44.5008194,2022-10-28,2022-10-28,126279.0,87,1782.0,2022,2022,10,10,28,28,4,4,MyRealty.am,apartment,sale, Yerevan," Arabkir,  V.Papazyan St ", Arabkir, V.Papazyan St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4087," Yerevan, Arabkir, Barbyus St ", 6,," house for rent in Barbyus St, Arabkir, Yerevan, 128754",2000,912.0,40.183333,44.516667,2023-02-01,2023-02-01,128754.0,250,,2023,2023,1,1,2,2,1,1,MyRealty.am,house,rent, Yerevan," Arabkir,  Barbyus St ", Arabkir, Barbyus St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4088," Yerevan, Center, D. Demirchyan St ",nan,,"Commercial property for sale in D. Demirchyan St, Center, Yerevan, 128734",140000  ,772.0,40.1887717,44.5077569,2023-02-01,2023-02-01,128734.0,45,3111.0,2023,2023,1,1,2,2,1,1,MyRealty.am,property,sale, Yerevan," Center,  D. Demirchyan St ", Center, D. Demirchyan St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4089," Yerevan, Shengavit, Sharur St ", 2, 3/5,"2 bedrooms apartment for sale in Sharur St, Shengavit, Yerevan, 129651",60000  ,1045.0,40.1331829,44.4521472,2023-02-22,2023-02-22,129651.0,43,1395.0,2023,2023,2,2,22,22,1,1,MyRealty.am,apartment,sale, Yerevan," Shengavit,  Sharur St ", Shengavit, Sharur St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4090," Yerevan, Nor Norq, Bagrevand district ", 5,,"New build for sale in Bagrevand district, Nor Norq, Yerevan, 132722",395000  ,530.0,40.2011412,44.5826291,2023-04-20,2023-04-20,132722.0,800,494.0,2023,2023,4,4,20,20,2,2,MyRealty.am,apartment,sale, Yerevan," Nor Norq,  Bagrevand district ", Nor Norq, Bagrevand district ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4091," Yerevan, Qanaqer-Zeytun, Z. Sarkavag St ", 7,,"New build for sale in Z. Sarkavag St, Qanaqer-Zeytun, Yerevan, 117798",900000  ,2082.0,39.9540616,-75.2759207,2022-01-10,2022-01-10,117798.0,2500,360.0,2022,2022,10,10,1,1,4,4,MyRealty.am,apartment,sale, Yerevan," Qanaqer-Zeytun,  Z. Sarkavag St ", Qanaqer-Zeytun, Z. Sarkavag St ,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4092," Yerevan, Center, Nalbandyan St ", 3, 7/8,"3 bedrooms apartment for rent in Nalbandyan St, Center, Yerevan, 24199",1100,6601.0,40.1815734,44.520049,2016-06-08,2020-08-13,24199.0,100,,2016,2020,8,8,6,13,3,3,MyRealty.am,apartment,rent, Yerevan," Center,  Nalbandyan St ", Center, Nalbandyan St ,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4093," Yerevan, Center, Praha St ", 4,," for sale in Praha St, Center, Yerevan, 132319",250000  ,552.0,40.183333,44.516667,2023-04-11,2023-04-26,132319.0,225,1111.0,2023,2023,11,4,4,26,4,2,MyRealty.am,apartment,sale, Yerevan," Center,  Praha St ", Center, Praha St ,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
4094," Yerevan, Arabkir, Griboedov St ", 3, 8/15,"3 bedrooms apartment for sale in new construction in Griboedov St, Arabkir, Yerevan, 128472",172000  ,1205.0,40.2090982,44.5128754,2023-01-22,2023-01-22,128472.0,102,1686.0,2023,2023,1,1,22,22,1,1,MyRealty.am,apartment,sale, Yerevan," Arabkir,  Griboedov St ", Arabkir, Griboedov St ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4095," Yerevan, Center, Pushkin St ", 2, 9/10,"2 bedrooms apartment for sale in Pushkin St, Center, Yerevan, 130045",149000  ,808.0,40.183333,44.516667,2023-03-02,2023-03-02,130045.0,40,3725.0,2023,2023,2,2,3,3,1,1,MyRealty.am,apartment,sale, Yerevan," Center,  Pushkin St ", Center, Pushkin St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4096," Yerevan, Arabkir, A. Khachatrian St ", 3, 11/14,"3 bedrooms apartment for sale in new construction in A. Khachatrian St, Arabkir, Yerevan, 131641",on request ,477.0,40.2030209,44.4911347,2023-03-28,2023-03-28,131641.0,137,,2023,2023,3,3,28,28,1,1,MyRealty.am,apartment,sale, Yerevan," Arabkir,  A. Khachatrian St ", Arabkir, A. Khachatrian St ,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4097," Yerevan, Center, Nalbandyan St ",nan,1/5,"Commercial property for sale in Nalbandyan St, Center, Yerevan, 123029",330000  ,2217.0,40.1815734,44.520049,2022-06-24,2023-01-10,123029.0,86,3837.0,2022,2023,6,10,24,1,2,4,MyRealty.am,property,sale, Yerevan," Center,  Nalbandyan St ", Center, Nalbandyan St ,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4098," Yerevan, Center, Mashtots Ave ", 3, 3/5,"3 bedrooms apartment for rent in Mashtots Ave, Center, Yerevan, 126116",1400,1337.0,40.1835519,44.5104678,2022-10-25,2022-11-30,126116.0,86,,2022,2022,10,11,25,30,4,4,MyRealty.am,apartment,rent, Yerevan," Center,  Mashtots Ave ", Center, Mashtots Ave ,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4099," Yerevan, Center, Mashtots Ave ", 3, 4/4,"3 bedrooms apartment for sale in Mashtots Ave, Center, Yerevan, 124013",155000  ,1236.0,40.1830977,44.510417,2022-07-13,2022-07-13,124013.0,77,2013.0,2022,2022,7,7,13,13,3,3,MyRealty.am,apartment,sale, Yerevan," Center,  Mashtots Ave ", Center, Mashtots Ave ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4100," Yerevan, Norq Marash, Norq Marash ", 2, 4/7,"2 bedrooms apartment for rent in new construction in Norq Marash, Norq Marash, Yerevan, 125950",1800,1263.0,40.184564,44.5407877,2022-10-17,2022-10-17,125950.0,68,,2022,2022,10,10,17,17,4,4,MyRealty.am,apartment,rent, Yerevan," Norq Marash,  Norq Marash ", Norq Marash, Norq Marash ,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
4101," Yerevan, Center, Buzand St ", 3, 4/9,"3 bedrooms apartment for rent in new construction in Buzand St, Center, Yerevan, 72435",900,5442.0,40.1759723,44.5174286,2019-03-01,2021-01-25,72435.0,82,,2019,2021,1,1,3,25,1,1,MyRealty.am,apartment,rent, Yerevan," Center,  Buzand St ", Center, Buzand St ,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4102," Yerevan, Arabkir, Barbyus St ", 3, 4/5,"3 bedrooms apartment for sale in Barbyus St, Arabkir, Yerevan, 127257",145000  ,1119.0,40.197807,44.487417,2022-11-29,2022-11-29,127257.0,80,1813.0,2022,2022,11,11,29,29,4,4,MyRealty.am,apartment,sale, Yerevan," Arabkir,  Barbyus St ", Arabkir, Barbyus St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4103," Yerevan, Achapnyak, Nazarbekyan district ", 2, 6/8,"2 bedrooms apartment for sale in new construction in Nazarbekyan district, Achapnyak, Yerevan, 132391",85000  ,514.0,40.2059466,44.4570316,2023-04-11,2023-04-11,132391.0,42,2024.0,2023,2023,11,11,4,4,4,4,MyRealty.am,apartment,sale, Yerevan," Achapnyak,  Nazarbekyan district ", Achapnyak, Nazarbekyan district ,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4104," Yerevan, Malatia-Sebastia, Ohanov St ", 4, 2/9,"4 bedrooms apartment for sale in Ohanov St, Malatia-Sebastia, Yerevan, 126620",123000  ,1173.0,40.1813737,44.4433837,2022-11-14,2022-11-14,126620.0,88,1398.0,2022,2022,11,11,14,14,4,4,MyRealty.am,apartment,sale, Yerevan," Malatia-Sebastia,  Ohanov St ", Malatia-Sebastia, Ohanov St ,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4105," Yerevan, Qanaqer-Zeytun, Z. Sarkavag St ",nan,,"Commercial property for sale in new construction in Z. Sarkavag St, Qanaqer-Zeytun, Yerevan, 128561",600000  ,688.0,40.2051487,44.5405726,2023-01-26,2023-01-26,128561.0,550,1091.0,2023,2023,1,1,26,26,1,1,MyRealty.am,property,sale, Yerevan," Qanaqer-Zeytun,  Z. Sarkavag St ", Qanaqer-Zeytun, Z. Sarkavag St ,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
4106," Yerevan, Nor Norq, Bagrevand district ", 3,," house for rent in Bagrevand district, Nor Norq, Yerevan, 132577",1800,297.0,40.1977322,44.5728444,2023-04-17,2023-04-17,132577.0,400,,2023,2023,4,4,17,17,2,2,MyRealty.am,house,rent, Yerevan," Nor Norq,  Bagrevand district ", Nor Norq, Bagrevand district ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4107," Yerevan, Center, Argishti St ", 4, 6/14,"4 bedrooms apartment for rent in new construction in Argishti St, Center, Yerevan, 108254",1500,2605.0,40.1737797,44.5042197,2021-03-12,2022-07-08,108254.0,115,,2021,2022,12,8,3,7,4,3,MyRealty.am,apartment,rent, Yerevan," Center,  Argishti St ", Center, Argishti St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4108," Kotayk, Tsaghkadzor, Saralanj str. ",nan,,"Land for sale sale in Saralanj str., Tsaghkadzor, Kotayk, 102986",95000  ,3218.0,40.5317434,44.7159759,2020-09-22,2021-04-19,102986.0,1700,56.0,2020,2021,9,4,22,19,3,2,MyRealty.am,apartment,sale, Kotayk," Tsaghkadzor,  Saralanj str. ", Tsaghkadzor, Saralanj str. ,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4109," Yerevan, Center, Koghbatsi St ", 2, 10/11,"2 bedrooms apartment for sale in Koghbatsi St, Center, Yerevan, 131813",160000  ,375.0,40.1798802,44.5079813,2023-03-09,2023-03-31,131813.0,45,3556.0,2023,2023,9,3,3,31,3,1,MyRealty.am,apartment,sale, Yerevan," Center,  Koghbatsi St ", Center, Koghbatsi St ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4110," Yerevan, Davtashen, Sasna Tsrer St ", 3, 8/14,"3 bedrooms apartment for sale in new construction in Sasna Tsrer St, Davtashen, Yerevan, 101012",305000  ,4256.0,40.2141794,44.4906264,2020-08-03,2022-11-24,101012.0,114,2675.0,2020,2022,3,11,8,24,1,4,MyRealty.am,apartment,sale, Yerevan," Davtashen,  Sasna Tsrer St ", Davtashen, Sasna Tsrer St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4111," Yerevan, Arabkir, Arabkir 17 St ", 3, 2/5,"3 bedrooms apartment for sale in Arabkir 17 St, Arabkir, Yerevan, 123013",120000  ,1784.0,40.202611,44.50799,2022-06-24,2022-06-24,123013.0,75,1600.0,2022,2022,6,6,24,24,2,2,MyRealty.am,apartment,sale, Yerevan," Arabkir,  Arabkir 17 St ", Arabkir, Arabkir 17 St ,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4112," Yerevan, Center, Yekmalyan St ", 6, 6/11,"6 bedrooms apartment for sale in Yekmalyan St, Center, Yerevan, 124353",450000  ,4831.0,40.1841473,44.5091566,2022-07-30,2023-04-06,124353.0,175,2571.0,2022,2023,7,6,30,4,3,2,MyRealty.am,apartment,sale, Yerevan," Center,  Yekmalyan St ", Center, Yekmalyan St ,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
4113," Yerevan, Center, Tigran Mets Ave ", 6,," house for rent in Tigran Mets Ave, Center, Yerevan, 131613",7000,601.0,40.1618268,44.5105208,2023-02-09,2023-03-28,131613.0,400,,2023,2023,9,3,2,28,3,1,MyRealty.am,house,rent, Yerevan," Center,  Tigran Mets Ave ", Center, Tigran Mets Ave ,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
4114," Yerevan, Avan, Tsarav Aghbyur St ", 4, 12/14,"4 bedrooms apartment for sale in new construction in Tsarav Aghbyur St, Avan, Yerevan, 132372",170000  ,354.0,40.2183039,44.55346004,2023-04-11,2023-04-11,132372.0,108,1574.0,2023,2023,11,11,4,4,4,4,MyRealty.am,apartment,sale, Yerevan," Avan,  Tsarav Aghbyur St ", Avan, Tsarav Aghbyur St ,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4115," Yerevan, Erebuni, Avanesov St ", 2, 9/9,"2 bedrooms apartment for rent in new construction in Avanesov St, Erebuni, Yerevan, 130185",650,591.0,40.131652,44.5287405,2023-03-02,2023-03-02,130185.0,45,,2023,2023,2,2,3,3,1,1,MyRealty.am,apartment,rent, Yerevan," Erebuni,  Avanesov St ", Erebuni, Avanesov St ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
4116," Yerevan, Center, Hanrapetutyan St ", 4, 4/5,"4 bedrooms apartment for sale in Hanrapetutyan St, Center, Yerevan, 125081",530000  ,1948.0,40.1778973,44.5189876,2022-09-03,2023-03-22,125081.0,107,4953.0,2022,2023,3,3,9,22,1,1,MyRealty.am,apartment,sale, Yerevan," Center,  Hanrapetutyan St ", Center, Hanrapetutyan St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
4117," Yerevan, Center, Northern (Hyusisayin) Ave ", 3, 3/10,"3 bedrooms apartment for rent in new construction in Northern (Hyusisayin) Ave, Center, Yerevan, 131531",2500,441.0,40.1818579,44.5146203,2023-03-24,2023-03-24,131531.0,136,,2023,2023,3,3,24,24,1,1,MyRealty.am,apartment,rent, Yerevan," Center,  Northern (Hyusisayin) Ave ", Center, Northern (Hyusisayin) Ave ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
4118," Yerevan, Center, Northern (Hyusisayin) Ave ", 3, 5/11,"3 bedrooms apartment for rent in new construction in Northern (Hyusisayin) Ave, Center, Yerevan, 128716",3000,695.0,40.183333,44.516667,2023-01-31,2023-02-20,128716.0,130,,2023,2023,1,2,31,20,1,1,MyRealty.am,apartment,rent, Yerevan," Center,  Northern (Hyusisayin) Ave ", Center, Northern (Hyusisayin) Ave ,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4119," Yerevan, Davtashen, ",nan,,"Land for sale sale in , Davtashen, Yerevan, 129641",2200000  ,706.0,40.2208018,44.493512,2023-02-22,2023-02-22,129641.0,10037,219.0,2023,2023,2,2,22,22,1,1,MyRealty.am,apartment,sale, Yerevan," Davtashen,  ", Davtashen, ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4120," Yerevan, Arabkir, A. Avetisyan St ", 4, 9/10,"4 bedrooms apartment for sale in new construction in A. Avetisyan St, Arabkir, Yerevan, 125464",205000  ,1583.0,40.1992916,44.5035228,2021-03-25,2022-09-23,125464.0,132,1553.0,2021,2022,3,9,25,23,1,3,MyRealty.am,apartment,sale, Yerevan," Arabkir,  A. Avetisyan St ", Arabkir, A. Avetisyan St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4121," Yerevan, Arabkir, A. Khachatrian St ", 3, 10/10,"3 bedrooms apartment for rent in new construction in A. Khachatrian St, Arabkir, Yerevan, 131626",1581,447.0,40.183333,44.516667,2023-03-28,2023-03-28,131626.0,60,,2023,2023,3,3,28,28,1,1,MyRealty.am,apartment,rent, Yerevan," Arabkir,  A. Khachatrian St ", Arabkir, A. Khachatrian St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4122," Yerevan, Center, Mashtots Ave ", 3, 4/5,"3 bedrooms apartment for sale in Mashtots Ave, Center, Yerevan, 132766",187000  ,231.0,40.1902214,44.5183289,2023-03-03,2023-04-20,132766.0,84,2226.0,2023,2023,3,4,3,20,1,2,MyRealty.am,apartment,sale, Yerevan," Center,  Mashtots Ave ", Center, Mashtots Ave ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4123," Yerevan, Center, Saryan St ", 4, 5/5,"4 bedrooms apartment for sale in Saryan St, Center, Yerevan, 123155",350000  ,2207.0,40.1839617,44.5048374,2022-06-27,2022-06-27,123155.0,163,2147.0,2022,2022,6,6,27,27,2,2,MyRealty.am,apartment,sale, Yerevan," Center,  Saryan St ", Center, Saryan St ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4124," Yerevan, Arabkir, Nikol Duman St ", 4, 2/4,"4 bedrooms apartment for sale in new construction in Nikol Duman St, Arabkir, Yerevan, 130247",1700  ,1010.0,40.183333,44.516667,2023-03-06,2023-03-06,130247.0,140,12.0,2023,2023,6,6,3,3,2,2,MyRealty.am,apartment,sale, Yerevan," Arabkir,  Nikol Duman St ", Arabkir, Nikol Duman St ,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
4125," Yerevan, Arabkir, Komitas Ave ", 3, 2/5,"3 bedrooms apartment for sale in Komitas Ave, Arabkir, Yerevan, 131198",115000  ,786.0,40.183333,44.516667,2023-03-20,2023-03-20,131198.0,110,1045.0,2023,2023,3,3,20,20,1,1,MyRealty.am,apartment,sale, Yerevan," Arabkir,  Komitas Ave ", Arabkir, Komitas Ave ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
4126," Yerevan, Center, Hin yerevantsi St ", 4, 11/11,"4 bedrooms apartment for rent in Hin yerevantsi St, Center, Yerevan, 46701",1700,8747.0,40.1832078,44.5144234,2017-10-28,2019-07-22,46701.0,125,,2017,2019,10,7,28,22,4,3,MyRealty.am,apartment,rent, Yerevan," Center,  Hin yerevantsi St ", Center, Hin yerevantsi St ,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
